id,ret
296,"""When you receive your earphones, you should have the earphones themselves<PIC> and a charging case that stores and charges them. The case provides additional battery life, and a charging cable is also included for powering the case<PIC>. Always ensure all components are present before use."", [""Manual12_3"", ""Manual12_4""]"
297,"""Hello! To charge the earphone case when the battery is low, simply insert the USB-C cable into the charging port located at the back of the charging case. Then, plug the standard USB end into any suitable USB power source.<PIC> The battery level LED indicators on the case will light up to show the charging progress.<PIC>"", [""earphones_06"", ""earphones_07""]"
298,"""During Bluetooth pairing and connection with your earbuds, you may encounter several common scenarios. The earbuds can automatically enter pairing mode when removed from their charging case.<PIC> Alternatively, you can manually initiate pairing mode by pressing and holding a multifunction button on an earbud. If the earbuds have been previously paired to a nearby device with Bluetooth active<PIC>, they will typically reconnect to it automatically.<PIC> For multipoint connections, initiating pairing on a second device may disconnect the first, requiring it to be paired again later.<PIC>"", [""Manual12_5"", ""Manual12_7"", ""Manual12_8"", ""Manual12_9""]"
299,"""The two main control functions of earphones are controlling music playback<PIC> and managing phone calls<PIC>."", [""earphones_01""]"
300,"""Besides the main music and call controls, you can also use your earphones for several other functions. You can activate your phone's voice assistant by pressing and holding the earbud until the first beep. Similarly, you can resume playback in your music app with a press-and-hold action. To cycle through Ambient Awareness and Active Noise Cancellation modes, you can press the left earbud<PIC>. For a better experience during gaming or video watching, you can turn on Low Latency Mode by pressing and holding until the second beep. Additionally, you can manage device pairing and perform resets through specific button sequences. For more customization like enabling hands-free voice control, you can use the companion app."", [""earphones_03""]"
301,"""Hi there, if your earphones aren't working, you can reset them by following these steps based on the issue. For a quick restart when they're unresponsive, perform a hardware reset by pressing and holding for 10 seconds until the lights flash red and blue. If you need to restore factory settings, first ensure the earbuds are disconnected from Bluetooth and removed from the case<PIC>, then press and hold for 6 seconds to erase all settings<PIC>."", [""Manual12_11"", ""Manual12_12""]"
302,"""Hello! Based on the product guidelines, here are the maintenance and care recommendations for your earphones:
- For cleaning, gently wipe with a soft, dry cloth or paper towel. Do not use harsh chemicals or detergents, and ensure the earphones are completely dry before charging or placing them back in the case.
- When not in use, store the earphones and their charging case in a cool, dry environment. Always handle connecting and disconnecting cables with care to avoid damage.
- Please avoid exposing the earphones to extreme heat or cold. For disposal or recycling, kindly follow the specific regulations and facilities available in your local municipality."""
303,"""Based on the product specifications, the eReader should have a Home/ESC button and a 4-way navigation/menu button on the front panel, along with dedicated buttons for page turning, zooming, and rotation. The primary visual interface is a 7-inch TFT LCD screen. For external connectivity and storage expansion, it includes a USB port and a Micro SD card slot."""
304,"""The Main Menu is the central screen that displays all your eReader's features, such as Browser History, eBook, Music, Video, Photo, Record, Explorer, and Settings.<PIC> You can use it to navigate and select which function you want to use. Browser History shows a list of the files you have recently opened, allowing you to quickly go back to the last page you were reading in a specific book. It helps you easily resume reading where you left off.<PIC>"", [""Manual13_3"", ""Manual13_4""]"
305,"""When in eBook mode, pressing the ""M"" button will open a menu that allows you to access several functions, including Page Jump, which lets you navigate directly to a specific page by entering its number.<PIC>"", [""Manual13_5""]"
306,"""To listen to music, connect your earphones to the 3.5mm audio jack or use the device's built-in speaker. Then, navigate to your music files in the menu <PIC> and press ""M"" to play <PIC>. The device supports formats like MP3, WMA, and ACC, and you can control playback and volume using the dedicated keys. If you experience no sound, please first check that the volume is not muted and try a different pair of earphones."", [""Manual13_7"", ""Manual13_8""]"
307,"""Yes, this eReader has a voice recording feature that uses the ACC audio format. To use it, select ""Record"" from the main menu and press the ""M"" button to enter the recording mode.<PIC> Press the ""Play/Pause"" button to start or pause your recording, and press the ""HOME"" button to stop. After finishing, you will be prompted to save the recording.<PIC>"", [""Manual13_11"", ""Manual13_12""]"
308,"""Hello, to play videos on your Color E-Reader, you should navigate to the video section from the device's main menu.<PIC> The reader supports files in AVI, RMVB, MOV, and MP4 formats. For a detailed guide on the interface and controls, please refer to the video section of your user manual."", [""Manual13_9""]"
309,"""Yes, this eReader can function as a photo viewer. The device supports JPEG and BMP image formats. To use this feature, go to ""Photo"" from the main menu and press the ""M"" button to enter Photo mode<PIC>. You can press the left/right navigation keys to go to the previous or next photo, use the ""Play/Pause"" key to rotate the image, and use the dedicated keys to zoom in or out."", [""Manual13_11""]"
310,"""Hello, it's great you're thinking ahead about potential issues! Based on the provided information, here are some common troubles and solutions: If the device won't turn on, please ensure it's fully charged. Charging issues could stem from the AC adaptor or USB cable—trying a different one may help.<PIC> For earphone sound problems, adjust the volume or test with another pair. Difficulty downloading files might indicate a full memory or a defective USB cable. Finally, music files may not play if the format is incompatible; in that case, contacting the manufacturer's support team is recommended for further assistance."", [""Manual13_0""]"
